CustomerID,Name,Age,MonthlyBill,DataUsageGB,ContractMonths,DevicesOwned,Exited,PhoneNumber,EmailAddress,City,State,ZipCode,PlanType,TotalSpent,CustomerSince,LastInteraction
37099b69-7d49-4754-ab01-699ea1396caf,Brian Jones,80,75.26,3.0,12,5,1,354-753-3075x05555,wendyjohnson@example.net,Courtneyburgh,Florida,32072,Basic,404.47,2022-01-26,2023-01-22
24af6075-989e-44fe-ba29-350355e5df5f,Patricia Riggs,36,126.78,3.28,36,2,0,601-864-1858,cgood@example.com,East Laceyville,Nebraska,83066,Standard,194.72,2020-02-01,2022-10-14
2f26b6eb-224a-425d-b70f-90b63f0414fa,Jeremiah Myers,22,185.83,1.09,12,4,0,918-801-1668x269,rachel66@example.net,Gregorybury,Colorado,40966,Standard,885.68,2021-01-01,2023-01-03
b941f1ce-d502-473a-a9cd-e13a78885b66,Christopher Bonilla,36,179.21,1.92,36,4,1,001-244-624-0647x8189,martinezmary@example.org,Port Rebeccastad,Massachusetts,51156,Basic,579.51,2020-12-19,2022-12-09
20c3b8e9-6d8a-4f77-86c5-44cdd0b0e15f,Joseph Cochran,70,103.54,9.81,12,1,1,+1-538-667-7246,vweber@example.net,Victorland,Illinois,61380,Standard,707.68,2021-09-20,2022-10-19
1d551f2e-5fc7-4a31-a294-1853937e72a3,Bobby Hall,32,199.58,3.62,36,5,1,5099637206,luisrodriguez@example.org,Peterfort,Rhode Island,72232,Standard,591.96,2021-01-17,2022-12-25
aa29fd12-6fef-4943-8907-cd3fa99646a7,Amber Hartman,63,33.23,7.44,24,4,0,645-666-2225x9750,vargasjames@example.com,Peterburgh,Minnesota,92137,Standard,615.81,2020-08-16,2022-09-30
125e9b6b-d103-492d-a315-8d6c4676fcae,Joshua Mack,28,37.95,9.35,24,1,0,(621)760-6249,nathan31@example.com,Jefferymouth,Tennessee,22656,Premium,595.63,2022-03-04,2022-12-20
bbea6313-1aaa-44b7-b8d7-76c627e1c6d4,Dr. Ryan Richards,19,68.32,4.42,24,3,0,6484094311,danielcollier@example.com,South Karenview,Minnesota,60591,Standard,701.82,2022-07-27,2023-01-02
d23550d2-2816-446a-a5bb-38c83b602cf8,Franklin Mann,56,189.02,8.58,36,4,0,346.957.2868,jessicajames@example.org,New Destinychester,Pennsylvania,83955,Standard,375.61,2021-04-05,2022-12-18
b14a9451-4b2d-4d37-a426-8fd301bc5b77,Holly Johnson,56,167.59,3.14,24,4,0,+1-636-211-8258x29439,fjones@example.net,Simpsonton,West Virginia,90990,Premium,539.83,2020-03-03,2023-05-24
3b2ed5b8-8bf7-443a-a704-0ddcfbb849f6,Matthew David,24,173.29,6.55,12,5,0,(389)876-2677x361,gellis@example.net,Shelbystad,Maryland,49663,Premium,615.54,2022-07-27,2022-11-02
e1875631-b599-4a74-9028-545cc32af783,Yvonne Guzman,78,110.92,7.57,12,1,0,7069434626,brocksusan@example.net,Lake Anthonymouth,Idaho,24523,Basic,151.39,2020-09-24,2022-12-10
08daeb20-2dcc-4b71-8141-376bd415150e,Karen Smith,54,75.81,8.12,12,1,1,001-535-792-8866x007,kristen54@example.com,Scottton,Illinois,84563,Basic,320.88,2023-06-18,2022-12-11
729cc3e6-9ba8-484c-8cca-d2a9046903d2,Samuel Thompson,26,92.34,7.48,24,5,0,838.918.3609,cheryl56@example.net,Hughesmouth,Vermont,74264,Premium,685.04,2019-09-19,2023-09-26
909fab14-12dc-4cbc-84ef-e36db3097db0,Alexander Johnson,76,199.55,9.4,12,3,0,219.712.8377x46246,shawnibarra@example.org,South Chad,Utah,36734,Premium,172.84,2022-09-28,2022-10-08
c7b89969-43fc-4897-9c5b-0e56e43aa016,Calvin Johnston,27,149.14,9.01,24,5,1,(464)738-1661x0141,shelia08@example.net,Michaeltown,Kansas,45952,Basic,921.21,2023-01-11,2023-05-23
7f0d9aef-a2f8-4e82-b3e1-b64e84c773d7,Brittany Perry,78,43.1,2.54,12,5,0,(873)306-3714x551,linda11@example.net,North Alexander,Nebraska,95247,Premium,600.22,2020-07-30,2023-06-05
e2bbf252-bd6a-4d22-aa68-2e009c4b3d12,Alicia Jimenez,34,121.75,1.76,36,5,0,695.413.0615,maria20@example.net,Tylerstad,Utah,93484,Basic,747.2,2021-05-01,2023-08-24
4e5286e7-b370-465e-8f34-63164c275b06,Brittany Graves,57,197.78,7.21,12,4,1,001-633-968-5131,iward@example.com,East Troy,Arizona,84264,Basic,604.53,2022-12-08,2022-11-02
7a4d3332-9bbe-48d6-b506-325cc3b7d929,Barbara Tran,75,94.11,2.78,12,1,0,371-916-6817x8355,blaketiffany@example.com,Leefort,Montana,03605,Basic,170.02,2019-02-08,2023-01-16
ab9cefe7-eba3-4cde-a5aa-ef03e3d0d5bb,Brandon Bauer,56,126.05,5.6,24,4,0,(361)789-6940x48417,charrell@example.net,East Sarah,Missouri,01686,Premium,801.72,2020-02-27,2023-03-23
360dd9fd-d618-4aa4-afdd-9e20b27505e8,Melissa Pittman,69,46.61,8.04,12,1,1,951-409-3825,barry95@example.com,Josephfurt,North Carolina,07609,Premium,273.29,2019-07-29,2023-04-08
9fce48f6-7521-4331-a1c8-897619e0ea25,Lynn Holder,69,187.32,3.29,36,1,1,001-666-957-5527x397,ucampbell@example.com,Brendaberg,South Dakota,59664,Standard,270.21,2022-06-15,2023-01-04
7831366f-fad1-44a4-979d-8abc4d1d66cf,Ashley Patel,51,137.35,8.13,36,4,0,001-756-292-1930x043,ydavis@example.com,Lake Carlchester,South Dakota,18663,Basic,585.41,2019-07-24,2023-03-19
5b942180-d62c-4655-b179-fd91bbd3bfb1,Andrew Jones,70,97.79,7.85,36,2,0,750.992.1020x7732,james63@example.com,Raymondchester,Washington,39488,Premium,773.67,2020-11-14,2023-08-11
fb539059-9bc1-48e2-b230-a4dc331edec8,Isabel Swanson,22,76.91,7.26,12,4,0,001-484-727-4820x3436,dadkins@example.org,East Brandonton,Wyoming,20465,Premium,648.69,2021-10-04,2023-07-15
d1adf969-3205-4866-9b44-2a4fe234ddf3,Brent Williams,21,60.87,5.87,36,3,1,(623)481-4240,zfarley@example.org,North Brendanhaven,Maryland,76096,Premium,566.85,2022-07-25,2023-07-24
a108a2eb-9db3-44a3-b6e5-59a1b54c90e3,Veronica Stewart,60,117.22,6.43,36,1,1,001-246-795-1971x29735,roberthuynh@example.net,Port Richardside,Nebraska,83838,Basic,884.19,2022-09-24,2023-09-25
78e938a1-cbaa-4e80-b229-26e01809b4f9,Cynthia Chavez,68,40.62,5.72,24,1,1,(564)977-7668x24869,smithrachael@example.com,Jeremyport,Missouri,28275,Standard,181.47,2020-06-07,2023-02-10
0a26a76f-edaa-4651-aec0-ba2748bfdf46,Dr. Corey Jones,36,136.69,4.95,24,4,1,(760)924-7572x45792,owensmichael@example.net,West Jamesbury,Louisiana,91322,Premium,961.15,2021-07-25,2023-09-18
60fa7a90-bd41-416c-8dc1-b66532398783,Jacob Adams,74,155.96,4.38,12,3,1,(832)223-8811x95489,alyssa70@example.net,East Gene,Massachusetts,51367,Standard,652.33,2021-09-13,2023-03-12
b2933744-aa6e-419b-8ef4-082257ae219e,Michelle Fernandez,79,127.06,5.39,36,1,0,001-816-758-5238x68856,markherman@example.net,Port Jacob,Kansas,35643,Standard,914.51,2023-05-11,2023-09-27
3c55dd91-2547-4125-ac22-56c37079a611,Dr. Brittany Weber,33,57.39,6.91,12,2,0,760.492.0640,robert52@example.org,North Jeffreymouth,New Hampshire,90314,Basic,195.42,2022-11-22,2023-03-06
a63116bd-3e3c-4be8-8ef8-81df22e22505,Jacob Hammond,72,154.97,3.86,36,3,1,645.315.2984x129,swilliams@example.com,Port Kimberly,North Carolina,17333,Premium,134.5,2023-07-24,2023-09-07
4db56a2d-f288-494f-a4dd-b1941e816872,Jennifer Villa,62,184.9,5.91,24,2,1,642-219-2529x39367,martin91@example.com,Sheriside,Massachusetts,41569,Standard,479.31,2019-07-27,2022-11-10
b113594f-7f36-49b9-9c37-598d6b942dbd,Dr. Katie Williams,50,137.97,8.14,24,2,0,(251)958-1621,martinezchristine@example.com,Port Michaelbury,Idaho,43789,Standard,831.42,2022-07-15,2023-01-14
11f9483b-93d9-443b-8916-b6e7102232ac,Amber Hodges,28,188.73,2.96,12,3,0,488-494-5650x02809,madams@example.com,North Rubenhaven,Iowa,86635,Standard,654.3,2021-06-15,2023-03-14
184a4aab-e8fc-4c95-a90b-fec9b8944516,Natalie Perkins,60,144.39,7.22,12,5,1,366.336.0454x8466,kendra46@example.com,Louisville,Vermont,40698,Standard,715.81,2020-05-08,2023-01-15
6b34a7ee-2095-4bda-8291-8f071960c0c4,Caroline Snyder,62,163.46,4.86,12,5,0,734.437.9897x3414,zsnyder@example.org,New Laura,Iowa,88779,Premium,380.28,2021-11-16,2023-01-30
7470c005-e291-4b79-8661-aa5e4d3694e9,David Stanton,58,189.44,9.04,24,4,0,001-842-921-7235x778,creed@example.net,Brianshire,Nevada,63324,Basic,494.52,2020-04-12,2023-09-16
6184adf2-9a72-499f-af84-f7446f0987d3,Seth Mcneil,23,113.04,2.53,36,5,1,001-482-392-9535x19667,gary91@example.org,Tinaborough,Missouri,51286,Standard,463.22,2023-06-25,2023-03-03
4969ce8a-03ae-40a0-bfe7-1bd831c992e4,Natasha Johnson,24,122.5,3.63,12,1,1,6003724334,smithcharlene@example.org,Ramirezton,Maine,18643,Premium,405.08,2023-04-24,2022-12-04
0065b36d-93eb-4dcf-994f-b04dfa31c437,Laura Fuller,64,157.94,3.7,12,5,0,001-255-792-0197x831,robert13@example.com,Christopherberg,Georgia,02197,Basic,475.8,2023-04-29,2023-03-10
7d2b85a1-48f5-4c5e-941f-8ddbaa756a4c,Adam Nielsen,56,32.81,9.94,12,1,0,3179720003,vazquezlauren@example.net,South Robertton,Idaho,02960,Standard,914.31,2019-07-05,2023-03-24
f0eed157-7b80-461d-8670-e35b6e2eb633,Thomas Lucas,77,33.0,8.61,24,3,1,3652112254,harriserin@example.com,Danielton,Arkansas,65009,Premium,286.63,2019-09-16,2023-01-22
fafd98b5-8ef7-48de-8053-b5610ef86887,Alexander Wilson,72,195.01,8.87,36,4,1,368.606.0590x48445,dominique35@example.net,East Lesliefurt,South Carolina,53761,Basic,822.94,2020-06-05,2023-01-23
dbb6c915-db52-4275-a2a2-bb5268684751,John Mcdonald,60,180.68,8.35,24,4,1,582.447.8938,matthew88@example.com,Christieport,Texas,52089,Premium,708.32,2019-10-06,2023-05-29
43e09f18-3cfb-4f44-94c4-02a8a9849aaa,Alex Griffin,51,81.5,8.32,36,3,0,876.722.8476,butlermaurice@example.com,Jennyfort,Nebraska,71288,Premium,493.96,2021-12-02,2023-09-26
db219ae4-906a-435b-aa83-fe696f3acb0c,Pam Molina,66,75.68,8.21,36,5,0,5359991387,ellisonmark@example.com,East Andrewborough,Kansas,43752,Premium,936.54,2018-10-13,2023-06-09
2b07bdaf-f22e-495d-8ed0-4d59568cda1c,Jeffery Williams,64,100.79,8.13,36,1,0,(490)950-5447x266,ydaniel@example.com,Cassandraborough,Tennessee,96485,Premium,733.21,2019-04-21,2023-01-29
add017d0-f016-4d30-b831-77237a524aa6,Anna Brandt,49,133.36,1.44,36,1,0,+1-267-684-1191x2071,ashleysmith@example.net,New Anna,Florida,92806,Basic,580.99,2022-12-25,2023-09-01
cbb466eb-8230-4894-a622-a103a8f9a745,Larry Smith,58,73.04,8.15,24,1,0,5648306118,daniel71@example.com,East Timothy,Nebraska,47521,Premium,381.31,2019-02-01,2023-07-22
69e1acc1-5109-4983-b1a2-be2bfbd2353f,Veronica Johnson,66,70.52,6.0,36,1,1,+1-361-689-5575,david26@example.org,Port Tammy,Maine,88185,Standard,809.54,2019-12-01,2023-01-17
9dad61da-4341-4003-9e7b-9ee65bc9504b,Shelly Mitchell,77,180.16,6.47,36,4,0,733.257.4628x0587,johnsonjennifer@example.com,Jacobside,Nevada,03587,Premium,233.5,2021-06-16,2023-02-04
aa3fbfc8-353c-40f1-93c6-4c7b915398b9,Frank Saunders,36,73.68,1.89,24,3,0,001-801-976-7856x806,oscaryoung@example.org,Charlesland,Iowa,10874,Standard,423.67,2020-03-24,2023-03-04
d31eb1a1-7579-41ab-9129-d47ac21e819f,Bridget Thompson,36,39.11,5.28,24,2,0,(322)511-0518x2609,dwaynejones@example.org,East Maureenberg,Maine,94415,Premium,677.22,2022-02-04,2023-02-10
20fb3875-05e4-441b-b61e-e8b5773e565d,Yolanda Marks,23,156.66,6.45,24,3,0,311-994-1720x72804,peggy47@example.net,Normanbury,Wyoming,87442,Standard,246.84,2021-10-27,2023-03-01
7f92d1a6-234a-4c0c-9d3f-a4348ffe0f90,Jennifer Sutton,31,127.63,2.88,36,4,1,+1-711-823-9510x2273,polson@example.org,Collinsview,Wisconsin,39083,Standard,430.82,2020-07-23,2023-01-12
d994152a-dabe-4b56-852f-3893672900dd,Terry Hunt,48,61.52,7.91,36,5,1,762-369-0647,amartinez@example.com,Nicholasburgh,South Dakota,97078,Basic,342.53,2019-08-20,2022-12-25
9f2581f5-34cd-4869-b4ac-b6607c300f80,Shawna Zhang,71,93.35,1.21,24,5,0,001-884-210-0328x0069,kweber@example.net,New Christina,West Virginia,21507,Standard,104.48,2018-10-22,2023-08-10
def0237b-b5e2-4b58-a711-f70e4d4d8779,Brian Barton,35,101.23,8.19,12,2,0,429-497-2204x1847,debra88@example.net,North Michelleshire,New Hampshire,74932,Basic,752.54,2020-12-13,2023-09-13
378490c3-2a05-443d-b8cc-83cd7e9468aa,Jennifer Rodriguez,41,164.08,2.05,24,2,0,475-855-2359x42492,nicholasbyrd@example.com,Ramirezfort,Pennsylvania,35089,Standard,345.5,2019-12-14,2022-10-07
d0d3ed45-0670-48b5-9e3e-60ba06b08226,Steven Shaw,67,64.86,2.15,36,4,0,(937)495-8568,cainjeremiah@example.net,North Valerie,Oklahoma,48310,Standard,468.6,2023-02-27,2023-03-31
b576fb9f-865f-4b9e-bfda-7ebcc7f3de25,Cindy Kent,64,110.24,9.18,12,2,0,+1-553-231-6147x62732,iclark@example.com,Port Michaelfurt,New Jersey,18151,Standard,100.74,2023-01-16,2022-12-21
bbd756c6-bbd2-4d09-8950-b5477048584a,Nathan Jones,18,109.89,3.6,24,3,0,+1-488-523-8329x20719,robert79@example.net,Crystalfurt,Kentucky,51660,Premium,926.4,2018-11-05,2023-05-19
ed7f8926-fe25-4d07-bdd1-e9f47a8b1ffb,Andrea Taylor,29,69.35,8.59,12,3,0,857-526-4008x1870,dconner@example.com,Martinezstad,Vermont,76520,Standard,301.19,2020-11-23,2023-05-26
83d24834-1597-4c4c-a5d2-df9ceddccb2a,Sarah Thompson,68,195.02,3.26,12,1,0,+1-992-882-4588x76807,jeffrey51@example.com,West Dawnbury,New Mexico,06133,Premium,232.64,2021-11-24,2023-03-10
41cfdb6c-cc23-4d1d-84d5-c51995171b8d,Heather Morgan,20,151.42,3.29,12,4,1,(530)750-1473,bryankim@example.net,Jessicafort,Maine,72354,Basic,382.08,2019-05-24,2022-10-22
a7b64b2c-5e9f-4be5-b350-c5e36e3402e9,Amy Rogers,39,133.58,4.02,36,3,0,704.647.8993,andrea16@example.org,Lake Debra,Idaho,35300,Standard,759.59,2020-03-07,2023-05-06
4cd37862-0479-44d4-a213-bc8ff842a053,Mark Doyle,36,185.01,5.27,36,2,0,(235)566-8629x82716,ashleylove@example.com,Patriciaville,New Hampshire,87157,Standard,897.59,2020-02-05,2023-05-01
d3948fc2-996a-4baa-8c46-33440764414e,Allen Bryant,66,163.25,1.02,36,5,1,346-228-0506x27202,mcmahonandrew@example.com,New Angelview,Tennessee,54594,Basic,677.11,2022-03-31,2023-06-01
3dddb668-3f05-4481-a608-2151567018de,Samantha Simmons,27,172.1,2.38,24,3,0,5397580349,dominique98@example.com,Gilesburgh,Maryland,60826,Basic,395.27,2021-11-18,2023-02-23
bd95d582-1624-45ef-a6a1-65253cb5890c,Brent Vazquez,23,171.25,4.73,36,2,0,563-283-7208x51782,hernandezcourtney@example.net,Lake Gregoryfurt,North Dakota,70950,Standard,771.87,2020-03-13,2023-01-09
0b03bae4-87aa-435e-abdd-7d19ca570472,Mr. Joseph Raymond DDS,72,121.35,8.22,24,1,1,+1-852-882-3539,chris45@example.com,Herreraborough,Vermont,36454,Basic,822.81,2019-10-16,2023-09-12
00e79e5b-749f-4f89-b504-63732ce2d5e4,Laura Murray,32,57.36,6.51,12,2,0,956-676-5223x33416,wwilliams@example.org,Jesseland,Ohio,42383,Basic,890.0,2018-11-09,2023-06-19
a5e23b78-debf-440d-9abd-654a8d9dd5a9,Cynthia Brooks,54,78.23,3.29,24,1,0,(776)665-1939x57011,egoodman@example.org,North Tina,Washington,46714,Premium,250.96,2019-11-08,2023-05-31
ab5e758e-bff8-435d-8cbd-24736139e232,Jade Mills,54,179.71,8.26,12,2,1,414-564-2677x31015,daviscalvin@example.net,Adamborough,South Carolina,82061,Basic,484.91,2021-03-14,2023-09-05
b652087d-d42d-49e8-8abe-7b461fb361fb,Andrew Garcia,51,51.79,2.29,36,2,0,6095110345,zrivera@example.net,Lake Barbaraland,South Carolina,39314,Basic,458.76,2020-01-26,2023-08-07
eb7de459-2d55-4864-b494-c0706e702519,Susan Wilson,26,76.18,5.41,12,2,0,(250)238-6514,nicholas43@example.com,Grahamberg,New Hampshire,19969,Premium,431.04,2023-08-06,2023-09-08
76017942-eeeb-46e6-9e38-530d5969b131,John Morgan,20,180.85,5.36,24,5,1,+1-337-350-5343x7328,david04@example.net,Porterborough,New York,60952,Standard,527.85,2022-08-08,2022-09-30
0ea78f95-ea8d-401f-a01b-772e48adccf3,Bradley Martin,37,123.3,3.34,24,1,0,829-398-1871x221,emiller@example.org,North Richardside,Utah,15289,Standard,545.67,2021-03-03,2023-04-25
1f17f009-9c7d-4903-8aa5-e273b4712529,Jeremy Stein,22,65.45,4.07,24,4,1,4613598616,olee@example.com,Timothyton,Arizona,90526,Basic,975.73,2020-11-06,2023-05-29
956ebc68-060c-4ed2-9cf7-ed462e6721c8,Alexander David,37,185.09,4.97,24,5,0,7503459195,elizabethpadilla@example.org,New Richard,Florida,60262,Basic,563.94,2023-03-27,2023-09-04
35e58523-3427-4209-a2e9-2bfba4ea559d,Nancy Mccann,29,56.99,4.42,36,5,1,(809)677-4822x6145,allenholly@example.org,Rebekahhaven,North Carolina,76533,Premium,525.71,2019-02-17,2023-01-19
1e69d2b3-1e1d-4f39-8079-1d5e6dd7f03c,Erica Brown,75,134.55,6.95,12,1,1,4164960684,bmckinney@example.com,Melissatown,North Carolina,84400,Basic,926.28,2022-02-09,2023-08-12
2493b6a8-b273-4186-ac3e-d852ede619cd,Gina Barron,68,126.77,9.5,24,2,0,877-597-2958x982,bhall@example.com,Mathisburgh,Kentucky,05501,Premium,215.6,2023-06-01,2023-06-25
d25966ae-358b-41e8-9d4e-3de5e4d1724d,Tina Thompson,68,195.74,7.78,12,5,0,486.346.0789x349,xnelson@example.org,Lake Carlton,Connecticut,59833,Premium,828.28,2021-01-22,2023-04-21
49a33ced-ac27-4a9f-86ae-0ee56c18816a,David Gaines,53,33.41,8.88,12,2,1,(816)873-0017x493,lopezjennifer@example.com,Edwardside,North Carolina,88726,Standard,415.3,2019-08-30,2023-01-12
6bef49d8-4344-4b1d-9bfa-165e137964f8,John Malone,70,162.75,8.19,24,5,1,(999)634-0833x69533,nmartinez@example.com,East Stacey,Kentucky,56286,Standard,965.64,2021-07-11,2023-07-12
0359a47a-28a3-4f50-bf61-c5dd417c3f68,Jennifer Wood,67,149.88,8.05,12,5,0,(288)428-4250x21070,carterangela@example.com,Port Jasonview,Oklahoma,32866,Standard,380.46,2020-11-23,2023-02-16
bd60760f-2395-401d-b6ab-10910672ca21,Charles Harmon,19,182.5,5.34,24,5,0,001-278-471-1031x699,michaeldanielle@example.org,Jeannehaven,Michigan,70382,Basic,328.33,2021-03-01,2022-10-24
d1c594e6-07e3-4ad6-ba00-80417802352b,Frederick Lang,68,66.11,9.03,12,1,0,001-986-957-4704x11531,ericcasey@example.net,Ramirezmouth,Iowa,73463,Standard,427.14,2019-01-15,2023-07-31
b5890136-bf56-4e69-a58e-3d4b5da5aee5,Brandon Blair,23,48.96,2.76,36,4,0,+1-794-353-8229x13429,amanda05@example.org,North Carolstad,Alabama,94579,Basic,714.64,2023-07-08,2022-10-29
5ca8b87a-38d3-4dca-b717-68109562ef81,Erica Lucas,52,128.56,3.41,12,5,0,719.378.2175x83532,nwagner@example.com,Travisview,Wyoming,24265,Basic,497.51,2023-02-28,2023-08-19
68d08ebe-8dd0-44c1-9bd4-78ddbe547593,Teresa Smith,62,33.34,1.45,12,2,1,559.572.3214,lcarter@example.org,Lake Kristenton,Maryland,86927,Standard,502.3,2021-05-31,2023-01-02
414fae0a-2120-49d6-805e-b5fd4a4bd07c,Thomas Shaw,27,56.97,6.88,24,5,0,(354)968-0803,qmckenzie@example.org,East Diana,Wisconsin,89191,Basic,863.73,2023-09-15,2023-04-26
cf248244-8b09-466b-a43e-1e9e87e8b524,Michelle Ross,29,175.29,1.83,24,4,1,357.894.0658,amack@example.net,Jerryburgh,Kentucky,73471,Basic,166.79,2023-03-05,2023-06-20
37121f6a-5b45-44ba-944e-caf5b3c8ddf3,Teresa Harris,61,36.46,3.37,36,5,1,+1-387-446-0683,clove@example.com,New Williamchester,Colorado,33265,Premium,138.59,2019-05-13,2023-09-27
c93280c1-fd15-42ce-8c22-c055e6e4ed10,Amber Moody,32,183.75,4.41,12,4,0,709-705-9034x555,dlane@example.org,South Darren,North Dakota,58331,Basic,304.17,2020-01-21,2023-07-02
6cabf5c9-5b83-44d0-a62d-bf7e776d8983,David Thompson,71,180.8,4.7,12,1,0,(657)492-6504,kaitlynoliver@example.net,West Michelle,Maryland,54170,Basic,323.28,2022-08-21,2023-07-23
3d695443-858f-43fd-a078-a66219c549b9,Taylor Clark,66,90.7,5.67,12,1,0,918.261.2078,carol57@example.org,Rachelside,California,07743,Premium,814.23,2022-11-13,2023-04-19
272b2168-5e48-4861-8056-ca8e9f4086c0,Heather Schultz,52,89.96,2.06,24,5,1,742.817.8741x600,michaelsmith@example.net,Jessicaview,Nevada,07999,Premium,588.71,2019-09-22,2022-12-29
505a8835-6602-4f39-9044-e333a733e9c4,Gregory Jones,54,104.08,9.27,36,3,0,347-758-4629x73713,morgangriffin@example.net,Cynthiastad,Indiana,46593,Premium,601.61,2021-03-17,2022-12-27
0cc7ac04-549a-4bc7-9352-71d84a2c69e0,Dustin Ryan,20,47.65,7.09,24,4,0,+1-614-853-7053,susanfranklin@example.org,North Eduardo,Rhode Island,08984,Premium,845.32,2019-05-17,2023-02-27
47241091-0c52-43c6-b2f1-c99a21b83bd2,Samantha Simmons,43,70.25,7.13,24,5,0,458.343.2096x149,cainjonathan@example.com,Davidmouth,New Hampshire,36649,Standard,693.56,2022-12-31,2023-02-19
528694a3-a423-4d9b-83a4-b9b50309ee89,Edward Vaughn,29,144.77,9.86,24,4,0,+1-579-654-6394,monica04@example.net,South Williamville,Utah,89532,Basic,184.6,2022-08-28,2022-12-14
cb733585-34bf-4010-893e-068402f0b181,Scott Anderson,20,112.56,9.62,12,1,0,8087718118,mark72@example.net,East Michelleshire,Arkansas,62611,Basic,269.9,2020-12-04,2023-05-01
be4ee5e5-b0e9-4b62-a64f-9e9ea3e38954,Edwin Bates,63,173.86,2.41,24,4,0,331-780-1930x75622,jeffreyward@example.com,Karenville,North Carolina,77393,Premium,234.95,2023-03-09,2023-06-01
87ddc25b-8b5e-4374-b57e-62ecf2dddc34,Cynthia Marshall,70,110.37,3.45,36,5,0,267-715-9338x3752,livictor@example.net,Jasonport,Iowa,93855,Premium,592.49,2020-07-28,2023-02-15
e8355752-7e05-417c-b655-43838e882161,Sherry Gomez,63,96.06,6.48,36,4,1,+1-430-763-6235x211,humphreyvictoria@example.net,South Erinbury,Kansas,63401,Basic,550.73,2020-12-23,2023-05-08
55c5190f-54d7-44cd-85a4-b822fa78f0e7,Alexander Williams,25,59.1,8.15,24,3,0,221-725-7502x66267,bishoprobin@example.org,Hartstad,Missouri,71782,Standard,401.47,2023-04-26,2023-04-14
912aa051-73a7-4719-887c-96970a3c6dca,Dana Zuniga,31,142.32,1.96,24,1,1,+1-606-953-7143,edwin68@example.org,New Brandon,Vermont,48703,Standard,314.23,2019-10-21,2022-12-18
77c0bea1-8cc3-4344-bc1a-cb614677ef8c,Lisa Phillips,74,92.73,2.9,12,4,0,486-562-4422,alexandergabrielle@example.org,East Nancy,New Jersey,52728,Standard,947.06,2019-10-25,2023-01-23
5939df2c-0c16-44ba-a3e9-e2c49c61c56b,Lisa Bailey,35,114.02,9.27,36,1,1,221-980-1709,chriswalton@example.net,Meganborough,Arizona,12839,Basic,210.98,2021-08-19,2022-11-27
e16b5b1d-5274-4fb4-b71b-9552f8c8a887,Troy Buckley,71,192.03,4.63,36,1,1,001-971-470-6666x683,carlymartinez@example.net,Carolbury,Delaware,61545,Standard,317.32,2021-02-18,2023-07-27
2bbb45a7-0c63-4a30-8985-a96ae30feda2,Anthony Meyer,77,116.81,4.85,12,4,0,811-601-8703x4481,brenda23@example.net,South Jenniferton,Idaho,14464,Standard,218.82,2021-11-24,2023-07-21
6585a30a-7c2a-4bda-87ac-219bfe817cb2,Michael Thompson,39,37.13,6.64,36,4,0,001-674-649-0210x411,egutierrez@example.net,Charlesside,California,04271,Standard,679.62,2019-02-15,2023-01-23
31c9befa-cf97-47f5-9777-b9ec05588e36,Chad Walsh,69,88.34,8.86,12,5,0,(826)473-0207x90201,sdougherty@example.net,Jesseburgh,Rhode Island,31979,Basic,690.85,2018-12-13,2023-05-06
2570810f-4a08-4cc8-95cf-23ea75ad5c0f,Kyle Rice,41,140.21,1.93,12,1,0,782.546.9790x7616,omarmorris@example.com,Jackland,Louisiana,12998,Standard,562.79,2021-08-16,2023-04-27
efe1071d-dea9-4bf6-b1fb-d442b97f4b29,Philip Anderson,64,71.75,6.07,36,5,1,(881)391-0125,amberwallace@example.com,West Katieburgh,Colorado,22599,Basic,946.67,2022-01-16,2022-11-22
1bd4b5ad-a20b-47ed-b6fc-8841d6b5dece,Rodney Odonnell,30,151.59,4.24,36,4,0,445.848.1745,njohnson@example.com,South Steven,Michigan,26686,Premium,859.03,2020-05-13,2023-05-16
467897d5-9261-4a83-85ce-74b0fc7c6bdb,Michael Davis MD,77,72.24,4.63,12,3,1,001-714-530-3817x1284,justinlopez@example.net,Port Samantha,Utah,57240,Basic,182.58,2023-08-16,2023-09-06
361d1dcf-3e08-4ff0-8648-2fcea650a392,Laurie Silva,40,110.79,4.3,36,1,0,001-710-676-6288x2381,cameron02@example.net,Smithside,Michigan,02432,Basic,949.7,2022-12-20,2023-06-23
eece1162-6204-4525-80b5-9d504545a6c7,Janice Cooper,44,76.46,7.06,36,2,0,444-871-0650x871,andrewparker@example.net,Powersshire,Georgia,94426,Premium,116.35,2021-01-02,2023-07-22
c6d381cc-5e95-4e4b-a414-dcf2fcea7012,Julie Shah,60,55.64,7.76,36,2,1,317-923-0230x9784,donaldprice@example.org,Pachecoside,Montana,99278,Standard,837.57,2020-02-01,2022-11-15
